file,best_clique,ants_per_v,final_std,alpha,tmin,tmax,maxCycles,evaporation_rate,p_runs_away_from_maximum,iterations_to_reach_80pct
easy,11.0,0.02,0.488262224629348,0.98,0.5,6.0,10,0.8,0.9,10
easy,11.0,0.02,0.5230678732248806,0.98,0.5,6.0,10,0.9,0.9,10
easy,10.0,0.02,0.5230678732248806,0.98,0.5,6.0,10,0.95,0.9,10
easy,10.0,0.02,0.5385164807134503,0.98,0.5,6.0,10,0.98,0.9,10
easy,10.0,0.02,0.5444263035526482,0.98,0.5,6.0,10,0.99,0.88,10
easy,11.0,0.02,0.488262224629348,1.0,0.5,6.0,10,0.8,0.9,10
easy,11.0,0.02,0.5230678732248806,1.0,0.5,6.0,10,0.9,0.9,10
easy,10.0,0.02,0.5230678732248806,1.0,0.5,6.0,10,0.95,0.9,10
easy,10.0,0.02,0.5385164807134503,1.0,0.5,6.0,10,0.98,0.9,10
easy,10.0,0.02,0.5444263035526482,1.0,0.5,6.0,10,0.99,0.88,10
easy,11.0,0.02,0.4686149805543996,1.1,0.5,6.0,10,0.8,0.9,10
easy,11.0,0.02,0.5063595560468869,1.1,0.5,6.0,10,0.9,0.9,10
easy,10.0,0.02,0.5230678732248806,1.1,0.5,6.0,10,0.95,0.9,10
easy,10.0,0.02,0.5230678732248806,1.1,0.5,6.0,10,0.98,0.9,10
easy,10.0,0.02,0.5444263035526482,1.1,0.5,6.0,10,0.99,0.88,10
easy,10.0,0.02,0.4454211490264016,2.0,0.5,6.0,10,0.8,0.92,9
easy,10.0,0.02,0.5473572873361606,2.0,0.5,6.0,10,0.9,0.86,10
easy,11.0,0.02,0.4999999999999999,2.0,0.5,6.0,10,0.95,0.92,9
easy,10.0,0.02,0.5230678732248806,2.0,0.5,6.0,10,0.98,0.9,10
easy,10.0,0.02,0.5385164807134503,2.0,0.5,6.0,10,0.99,0.9,10
easy,10.0,0.02,0.5385164807134503,0.0,0.5,8.0,10,0.8,0.9,10
easy,10.0,0.02,0.5385164807134503,0.0,0.5,8.0,10,0.9,0.9,10
easy,10.0,0.02,0.5385164807134503,0.0,0.5,8.0,10,0.95,0.9,10
easy,10.0,0.02,0.5385164807134503,0.0,0.5,8.0,10,0.98,0.9,10
easy,10.0,0.02,0.5385164807134503,0.0,0.5,8.0,10,0.99,0.9,10
easy,11.0,0.02,0.5063595560468869,0.75,0.5,8.0,10,0.8,0.9,10
easy,10.0,0.02,0.5230678732248806,0.75,0.5,8.0,10,0.9,0.9,10
easy,10.0,0.02,0.5444263035526483,0.75,0.5,8.0,10,0.95,0.88,10
easy,10.0,0.02,0.5444263035526482,0.75,0.5,8.0,10,0.98,0.88,10
easy,10.0,0.02,0.5599999999999997,0.75,0.5,8.0,10,0.99,0.88,10
easy,11.0,0.02,0.5230678732248806,0.98,0.5,8.0,10,0.8,0.9,10
easy,10.0,0.02,0.5230678732248806,0.98,0.5,8.0,10,0.9,0.9,10
easy,10.0,0.02,0.4999999999999999,0.98,0.5,8.0,10,0.95,0.92,10
easy,10.0,0.02,0.5385164807134503,0.98,0.5,8.0,10,0.98,0.9,10
easy,10.0,0.02,0.5444263035526482,0.98,0.5,8.0,10,0.99,0.88,10
easy,11.0,0.02,0.5230678732248806,1.0,0.5,8.0,10,0.8,0.9,10
easy,10.0,0.02,0.5230678732248806,1.0,0.5,8.0,10,0.9,0.9,10
easy,10.0,0.02,0.4999999999999999,1.0,0.5,8.0,10,0.95,0.92,10
easy,10.0,0.02,0.5385164807134503,1.0,0.5,8.0,10,0.98,0.9,10
easy,10.0,0.02,0.5444263035526482,1.0,0.5,8.0,10,0.99,0.88,10
easy,11.0,0.02,0.488262224629348,1.1,0.5,8.0,10,0.8,0.9,10
easy,10.0,0.02,0.5230678732248806,1.1,0.5,8.0,10,0.9,0.9,10
easy,10.0,0.02,0.5230678732248806,1.1,0.5,8.0,10,0.95,0.9,10
easy,10.0,0.02,0.5230678732248806,1.1,0.5,8.0,10,0.98,0.9,10
easy,10.0,0.02,0.5444263035526482,1.1,0.5,8.0,10,0.99,0.88,10
easy,10.0,0.02,0.488262224629348,2.0,0.5,8.0,10,0.8,0.9,10
easy,11.0,0.02,0.4686149805543996,2.0,0.5,8.0,10,0.9,0.9,10
easy,11.0,0.02,0.5063595560468869,2.0,0.5,8.0,10,0.95,0.9,10
easy,10.0,0.02,0.5230678732248806,2.0,0.5,8.0,10,0.98,0.9,10
easy,10.0,0.02,0.5385164807134503,2.0,0.5,8.0,10,0.99,0.9,10
easy,11.0,0.02,0.4935585071701224,0.0,0.01,2.0,50,0.8,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,2.0,50,0.9,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,2.0,50,0.95,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,2.0,50,0.98,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,2.0,50,0.99,0.58,49
easy,11.0,0.02,0.5713142742834283,0.75,0.01,2.0,50,0.8,0.96,50
easy,12.0,0.02,0.4898979485566355,0.75,0.01,2.0,50,0.9,0.6,50
easy,11.0,0.02,0.499599839871872,0.75,0.01,2.0,50,0.95,0.52,50
easy,11.0,0.02,0.4800000000000002,0.75,0.01,2.0,50,0.98,0.64,50
easy,11.0,0.02,0.4963869458396345,0.75,0.01,2.0,50,0.99,0.56,50
easy,12.0,0.02,0.4983974317750844,0.98,0.01,2.0,50,0.8,0.54,49
easy,12.0,0.02,0.4935585071701224,0.98,0.01,2.0,50,0.9,0.58,46
easy,11.0,0.02,0.5351635264103863,0.98,0.01,2.0,50,0.95,0.98,50
easy,11.0,0.02,0.4737087712930806,0.98,0.01,2.0,50,0.98,0.66,47
easy,11.0,0.02,0.5381449618829485,0.98,0.01,2.0,50,0.99,0.98,46
easy,12.0,0.02,0.4935585071701224,1.0,0.01,2.0,50,0.8,0.58,47
easy,12.0,0.02,0.4935585071701224,1.0,0.01,2.0,50,0.9,0.58,47
easy,11.0,0.02,0.5385164807134504,1.0,0.01,2.0,50,0.95,0.98,50
easy,11.0,0.02,0.4935585071701224,1.0,0.01,2.0,50,0.98,0.58,48
easy,11.0,0.02,0.5351635264103863,1.0,0.01,2.0,50,0.99,0.98,46
easy,12.0,0.02,0.5325410782277736,1.1,0.01,2.0,50,0.8,0.98,48
easy,11.0,0.02,0.5381449618829486,1.1,0.01,2.0,50,0.9,0.98,47
easy,11.0,0.02,0.4898979485566355,1.1,0.01,2.0,50,0.95,0.6,50
easy,11.0,0.02,0.4737087712930806,1.1,0.01,2.0,50,0.98,0.66,50
easy,11.0,0.02,0.4983974317750844,1.1,0.01,2.0,50,0.99,0.54,48
easy,11.0,0.02,0.5381449618829486,2.0,0.01,2.0,50,0.8,0.98,43
easy,11.0,0.02,0.5381449618829486,2.0,0.01,2.0,50,0.9,0.98,50
easy,12.0,0.02,0.4983974317750844,2.0,0.01,2.0,50,0.95,0.46,50
easy,11.0,0.02,0.557135531087365,2.0,0.01,2.0,50,0.98,0.96,43
easy,11.0,0.02,0.4983974317750844,2.0,0.01,2.0,50,0.99,0.54,50
easy,11.0,0.02,0.4935585071701224,0.0,0.01,3.0,50,0.8,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,3.0,50,0.9,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,3.0,50,0.95,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,3.0,50,0.98,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,3.0,50,0.99,0.58,49
easy,11.0,0.02,0.5381449618829485,0.75,0.01,3.0,50,0.8,0.98,50
easy,11.0,0.02,0.4000000000000001,0.75,0.01,3.0,50,0.9,0.8,39
easy,11.0,0.02,0.5200000000000002,0.75,0.01,3.0,50,0.95,0.98,50
easy,11.0,0.02,0.4963869458396345,0.75,0.01,3.0,50,0.98,0.56,47
easy,11.0,0.02,0.4935585071701224,0.75,0.01,3.0,50,0.99,0.58,44
easy,11.0,0.02,0.574108003776293,0.98,0.01,3.0,50,0.8,0.96,49
easy,12.0,0.02,0.5249761899362677,0.98,0.01,3.0,50,0.9,0.98,44
easy,11.0,0.02,0.4963869458396345,0.98,0.01,3.0,50,0.95,0.56,48
easy,11.0,0.02,0.4853864439804641,0.98,0.01,3.0,50,0.98,0.62,42
easy,11.0,0.02,0.5,0.98,0.01,3.0,50,0.99,0.5,49
easy,11.0,0.02,0.5325410782277736,1.0,0.01,3.0,50,0.8,0.98,47
easy,12.0,0.02,0.537028863283902,1.0,0.01,3.0,50,0.9,0.98,50
easy,11.0,0.02,0.4800000000000002,1.0,0.01,3.0,50,0.95,0.64,46
easy,11.0,0.02,0.4737087712930805,1.0,0.01,3.0,50,0.98,0.66,49
easy,11.0,0.02,0.4995998398718718,1.0,0.01,3.0,50,0.99,0.48,49
easy,11.0,0.02,0.4983974317750844,1.1,0.01,3.0,50,0.8,0.54,49
easy,11.0,0.02,0.537028863283902,1.1,0.01,3.0,50,0.9,0.98,50
easy,11.0,0.02,0.4963869458396345,1.1,0.01,3.0,50,0.95,0.56,48
easy,11.0,0.02,0.4800000000000002,1.1,0.01,3.0,50,0.98,0.64,50
easy,11.0,0.02,0.4983974317750844,1.1,0.01,3.0,50,0.99,0.54,42
easy,12.0,0.02,0.5381449618829484,2.0,0.01,3.0,50,0.8,0.98,50
easy,13.0,0.02,0.5351635264103863,2.0,0.01,3.0,50,0.9,0.98,50
easy,11.0,0.02,0.5351635264103863,2.0,0.01,3.0,50,0.95,0.98,49
easy,11.0,0.02,0.4898979485566355,2.0,0.01,3.0,50,0.98,0.6,44
easy,11.0,0.02,0.529150262212918,2.0,0.01,3.0,50,0.99,0.98,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,6.0,50,0.8,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,6.0,50,0.9,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,6.0,50,0.95,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,6.0,50,0.98,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,6.0,50,0.99,0.58,49
easy,11.0,0.02,0.4995998398718719,0.75,0.01,6.0,50,0.8,0.52,47
easy,11.0,0.02,0.4737087712930805,0.75,0.01,6.0,50,0.9,0.66,45
easy,11.0,0.02,0.4995998398718719,0.75,0.01,6.0,50,0.95,0.48,48
easy,11.0,0.02,0.4853864439804641,0.75,0.01,6.0,50,0.98,0.62,49
easy,11.0,0.02,0.4800000000000001,0.75,0.01,6.0,50,0.99,0.64,44
easy,11.0,0.02,0.4963869458396345,0.98,0.01,6.0,50,0.8,0.56,49
easy,11.0,0.02,0.4737087712930805,0.98,0.01,6.0,50,0.9,0.66,47
easy,11.0,0.02,0.4983974317750844,0.98,0.01,6.0,50,0.95,0.54,50
easy,11.0,0.02,0.4664761515876239,0.98,0.01,6.0,50,0.98,0.68,42
easy,11.0,0.02,0.4963869458396345,0.98,0.01,6.0,50,0.99,0.56,46
easy,11.0,0.02,0.4963869458396345,1.0,0.01,6.0,50,0.8,0.56,50
easy,11.0,0.02,0.4800000000000001,1.0,0.01,6.0,50,0.9,0.64,49
easy,11.0,0.02,0.4963869458396345,1.0,0.01,6.0,50,0.95,0.56,49
easy,11.0,0.02,0.4664761515876239,1.0,0.01,6.0,50,0.98,0.68,46
easy,11.0,0.02,0.4963869458396345,1.0,0.01,6.0,50,0.99,0.56,46
easy,12.0,0.02,0.4935585071701224,1.1,0.01,6.0,50,0.8,0.58,49
easy,11.0,0.02,0.4983974317750844,1.1,0.01,6.0,50,0.9,0.54,48
easy,11.0,0.02,0.4853864439804641,1.1,0.01,6.0,50,0.95,0.62,39
easy,11.0,0.02,0.4935585071701225,1.1,0.01,6.0,50,0.98,0.58,49
easy,11.0,0.02,0.4963869458396345,1.1,0.01,6.0,50,0.99,0.56,49
easy,12.0,0.02,0.4800000000000001,2.0,0.01,6.0,50,0.8,0.64,50
easy,12.0,0.02,0.5385164807134504,2.0,0.01,6.0,50,0.9,0.98,50
easy,11.0,0.02,0.4935585071701225,2.0,0.01,6.0,50,0.95,0.58,50
easy,11.0,0.02,0.4935585071701224,2.0,0.01,6.0,50,0.98,0.58,47
easy,11.0,0.02,0.4898979485566355,2.0,0.01,6.0,50,0.99,0.6,47
easy,11.0,0.02,0.4935585071701224,0.0,0.01,8.0,50,0.8,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,8.0,50,0.9,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,8.0,50,0.95,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,8.0,50,0.98,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.01,8.0,50,0.99,0.58,49
easy,11.0,0.02,0.4737087712930805,0.75,0.01,8.0,50,0.8,0.66,48
easy,11.0,0.02,0.4935585071701224,0.75,0.01,8.0,50,0.9,0.58,50
easy,11.0,0.02,0.4853864439804641,0.75,0.01,8.0,50,0.95,0.62,39
easy,11.0,0.02,0.4800000000000002,0.75,0.01,8.0,50,0.98,0.64,48
easy,11.0,0.02,0.4737087712930806,0.75,0.01,8.0,50,0.99,0.66,41
easy,12.0,0.02,0.5656854249492379,0.98,0.01,8.0,50,0.8,0.96,49
easy,11.0,0.02,0.4800000000000002,0.98,0.01,8.0,50,0.9,0.64,47
easy,11.0,0.02,0.4898979485566355,0.98,0.01,8.0,50,0.95,0.6,44
easy,11.0,0.02,0.4853864439804641,0.98,0.01,8.0,50,0.98,0.62,49
easy,11.0,0.02,0.4737087712930806,0.98,0.01,8.0,50,0.99,0.66,39
easy,12.0,0.02,0.4963869458396345,1.0,0.01,8.0,50,0.8,0.56,50
easy,11.0,0.02,0.4664761515876238,1.0,0.01,8.0,50,0.9,0.68,41
easy,11.0,0.02,0.4898979485566355,1.0,0.01,8.0,50,0.95,0.6,48
easy,11.0,0.02,0.4800000000000002,1.0,0.01,8.0,50,0.98,0.64,49
easy,11.0,0.02,0.4800000000000001,1.0,0.01,8.0,50,0.99,0.64,46
easy,11.0,0.02,0.5381449618829487,1.1,0.01,8.0,50,0.8,0.98,50
easy,12.0,0.02,0.4983974317750844,1.1,0.01,8.0,50,0.9,0.54,45
easy,11.0,0.02,0.4853864439804641,1.1,0.01,8.0,50,0.95,0.62,50
easy,11.0,0.02,0.4582575694955839,1.1,0.01,8.0,50,0.98,0.7,39
easy,11.0,0.02,0.4664761515876238,1.1,0.01,8.0,50,0.99,0.68,38
easy,11.0,0.02,0.5713142742834283,2.0,0.01,8.0,50,0.8,0.96,50
easy,11.0,0.02,0.4800000000000002,2.0,0.01,8.0,50,0.9,0.64,41
easy,11.0,0.02,0.5351635264103863,2.0,0.01,8.0,50,0.95,0.98,50
easy,11.0,0.02,0.4963869458396345,2.0,0.01,8.0,50,0.98,0.56,48
easy,11.0,0.02,0.4963869458396345,2.0,0.01,8.0,50,0.99,0.56,50
easy,11.0,0.02,0.4935585071701224,0.0,0.1,2.0,50,0.8,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,2.0,50,0.9,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,2.0,50,0.95,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,2.0,50,0.98,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,2.0,50,0.99,0.58,49
easy,11.0,0.02,0.6079473661428265,0.75,0.1,2.0,50,0.8,0.94,48
easy,11.0,0.02,0.4935585071701225,0.75,0.1,2.0,50,0.9,0.58,47
easy,11.0,0.02,0.499599839871872,0.75,0.1,2.0,50,0.95,0.52,50
easy,11.0,0.02,0.4800000000000002,0.75,0.1,2.0,50,0.98,0.64,50
easy,11.0,0.02,0.4963869458396345,0.75,0.1,2.0,50,0.99,0.56,50
easy,12.0,0.02,0.537028863283902,0.98,0.1,2.0,50,0.8,0.98,45
easy,12.0,0.02,0.4963869458396345,0.98,0.1,2.0,50,0.9,0.56,49
easy,11.0,0.02,0.5351635264103863,0.98,0.1,2.0,50,0.95,0.98,50
easy,11.0,0.02,0.4737087712930806,0.98,0.1,2.0,50,0.98,0.66,47
easy,11.0,0.02,0.5381449618829485,0.98,0.1,2.0,50,0.99,0.98,46
easy,11.0,0.02,0.4737087712930805,1.0,0.1,2.0,50,0.8,0.66,41
easy,12.0,0.02,0.4963869458396345,1.0,0.1,2.0,50,0.9,0.56,46
easy,11.0,0.02,0.5385164807134504,1.0,0.1,2.0,50,0.95,0.98,50
easy,11.0,0.02,0.4935585071701224,1.0,0.1,2.0,50,0.98,0.58,48
easy,11.0,0.02,0.5351635264103863,1.0,0.1,2.0,50,0.99,0.98,46
easy,12.0,0.02,0.4963869458396345,1.1,0.1,2.0,50,0.8,0.56,50
easy,11.0,0.02,0.5381449618829485,1.1,0.1,2.0,50,0.9,0.98,43
easy,11.0,0.02,0.4898979485566355,1.1,0.1,2.0,50,0.95,0.6,50
easy,11.0,0.02,0.4737087712930806,1.1,0.1,2.0,50,0.98,0.66,50
easy,11.0,0.02,0.4983974317750844,1.1,0.1,2.0,50,0.99,0.54,48
easy,11.0,0.02,0.4737087712930806,2.0,0.1,2.0,50,0.8,0.66,49
easy,11.0,0.02,0.5351635264103863,2.0,0.1,2.0,50,0.9,0.98,49
easy,12.0,0.02,0.4983974317750844,2.0,0.1,2.0,50,0.95,0.46,50
easy,11.0,0.02,0.557135531087365,2.0,0.1,2.0,50,0.98,0.96,43
easy,11.0,0.02,0.4983974317750844,2.0,0.1,2.0,50,0.99,0.54,50
easy,11.0,0.02,0.4935585071701224,0.0,0.1,3.0,50,0.8,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,3.0,50,0.9,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,3.0,50,0.95,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,3.0,50,0.98,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,3.0,50,0.99,0.58,49
easy,12.0,0.02,0.4853864439804641,0.75,0.1,3.0,50,0.8,0.62,49
easy,12.0,0.02,0.4737087712930805,0.75,0.1,3.0,50,0.9,0.66,49
easy,11.0,0.02,0.5200000000000002,0.75,0.1,3.0,50,0.95,0.98,50
easy,11.0,0.02,0.4963869458396345,0.75,0.1,3.0,50,0.98,0.56,47
easy,11.0,0.02,0.4935585071701224,0.75,0.1,3.0,50,0.99,0.58,44
easy,11.0,0.02,0.5325410782277736,0.98,0.1,3.0,50,0.8,0.98,50
easy,12.0,0.02,0.537028863283902,0.98,0.1,3.0,50,0.9,0.98,49
easy,11.0,0.02,0.4963869458396345,0.98,0.1,3.0,50,0.95,0.56,48
easy,11.0,0.02,0.4853864439804641,0.98,0.1,3.0,50,0.98,0.62,42
easy,11.0,0.02,0.5,0.98,0.1,3.0,50,0.99,0.5,49
easy,11.0,0.02,0.5200000000000002,1.0,0.1,3.0,50,0.8,0.98,44
easy,12.0,0.02,0.4935585071701225,1.0,0.1,3.0,50,0.9,0.58,44
easy,11.0,0.02,0.4800000000000002,1.0,0.1,3.0,50,0.95,0.64,46
easy,11.0,0.02,0.4737087712930805,1.0,0.1,3.0,50,0.98,0.66,49
easy,11.0,0.02,0.4995998398718718,1.0,0.1,3.0,50,0.99,0.48,49
easy,11.0,0.02,0.4963869458396345,1.1,0.1,3.0,50,0.8,0.56,38
easy,11.0,0.02,0.5381449618829486,1.1,0.1,3.0,50,0.9,0.98,50
easy,11.0,0.02,0.4963869458396345,1.1,0.1,3.0,50,0.95,0.56,48
easy,11.0,0.02,0.4800000000000002,1.1,0.1,3.0,50,0.98,0.64,50
easy,11.0,0.02,0.4983974317750844,1.1,0.1,3.0,50,0.99,0.54,42
easy,11.0,0.02,0.5744562646538028,2.0,0.1,3.0,50,0.8,0.96,49
easy,11.0,0.02,0.4664761515876238,2.0,0.1,3.0,50,0.9,0.68,46
easy,11.0,0.02,0.5351635264103863,2.0,0.1,3.0,50,0.95,0.98,49
easy,11.0,0.02,0.4898979485566355,2.0,0.1,3.0,50,0.98,0.6,44
easy,11.0,0.02,0.529150262212918,2.0,0.1,3.0,50,0.99,0.98,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,6.0,50,0.8,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,6.0,50,0.9,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,6.0,50,0.95,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,6.0,50,0.98,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,6.0,50,0.99,0.58,49
easy,11.0,0.02,0.4582575694955839,0.75,0.1,6.0,50,0.8,0.7,50
easy,11.0,0.02,0.4800000000000002,0.75,0.1,6.0,50,0.9,0.64,50
easy,11.0,0.02,0.4995998398718719,0.75,0.1,6.0,50,0.95,0.48,48
easy,11.0,0.02,0.4853864439804641,0.75,0.1,6.0,50,0.98,0.62,49
easy,11.0,0.02,0.4800000000000001,0.75,0.1,6.0,50,0.99,0.64,44
easy,12.0,0.02,0.5,0.98,0.1,6.0,50,0.8,0.5,46
easy,11.0,0.02,0.4853864439804641,0.98,0.1,6.0,50,0.9,0.62,47
easy,11.0,0.02,0.4983974317750844,0.98,0.1,6.0,50,0.95,0.54,50
easy,11.0,0.02,0.4664761515876239,0.98,0.1,6.0,50,0.98,0.68,42
easy,11.0,0.02,0.4963869458396345,0.98,0.1,6.0,50,0.99,0.56,46
easy,11.0,0.02,0.5249761899362677,1.0,0.1,6.0,50,0.8,0.98,49
easy,11.0,0.02,0.4582575694955839,1.0,0.1,6.0,50,0.9,0.7,38
easy,11.0,0.02,0.4963869458396345,1.0,0.1,6.0,50,0.95,0.56,49
easy,11.0,0.02,0.4664761515876239,1.0,0.1,6.0,50,0.98,0.68,46
easy,11.0,0.02,0.4963869458396345,1.0,0.1,6.0,50,0.99,0.56,46
easy,12.0,0.02,0.4935585071701224,1.1,0.1,6.0,50,0.8,0.58,47
easy,11.0,0.02,0.499599839871872,1.1,0.1,6.0,50,0.9,0.48,50
easy,11.0,0.02,0.4853864439804641,1.1,0.1,6.0,50,0.95,0.62,39
easy,11.0,0.02,0.4935585071701225,1.1,0.1,6.0,50,0.98,0.58,49
easy,11.0,0.02,0.4963869458396345,1.1,0.1,6.0,50,0.99,0.56,49
easy,11.0,0.02,0.4963869458396345,2.0,0.1,6.0,50,0.8,0.44,50
easy,12.0,0.02,0.4898979485566355,2.0,0.1,6.0,50,0.9,0.6,50
easy,11.0,0.02,0.4935585071701225,2.0,0.1,6.0,50,0.95,0.58,50
easy,11.0,0.02,0.4935585071701224,2.0,0.1,6.0,50,0.98,0.58,47
easy,11.0,0.02,0.4898979485566355,2.0,0.1,6.0,50,0.99,0.6,47
easy,11.0,0.02,0.4935585071701224,0.0,0.1,8.0,50,0.8,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,8.0,50,0.9,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,8.0,50,0.95,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,8.0,50,0.98,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.1,8.0,50,0.99,0.58,49
easy,11.0,0.02,0.448998886412873,0.75,0.1,8.0,50,0.8,0.72,49
easy,11.0,0.02,0.4935585071701225,0.75,0.1,8.0,50,0.9,0.58,50
easy,11.0,0.02,0.4853864439804641,0.75,0.1,8.0,50,0.95,0.62,39
easy,11.0,0.02,0.4800000000000002,0.75,0.1,8.0,50,0.98,0.64,48
easy,11.0,0.02,0.4737087712930806,0.75,0.1,8.0,50,0.99,0.66,41
easy,11.0,0.02,0.4800000000000002,0.98,0.1,8.0,50,0.8,0.64,50
easy,11.0,0.02,0.4800000000000002,0.98,0.1,8.0,50,0.9,0.64,44
easy,11.0,0.02,0.4898979485566355,0.98,0.1,8.0,50,0.95,0.6,44
easy,11.0,0.02,0.4853864439804641,0.98,0.1,8.0,50,0.98,0.62,49
easy,11.0,0.02,0.4737087712930806,0.98,0.1,8.0,50,0.99,0.66,39
easy,11.0,0.02,0.4853864439804641,1.0,0.1,8.0,50,0.8,0.62,49
easy,11.0,0.02,0.4737087712930805,1.0,0.1,8.0,50,0.9,0.66,46
easy,11.0,0.02,0.4898979485566355,1.0,0.1,8.0,50,0.95,0.6,48
easy,11.0,0.02,0.4800000000000002,1.0,0.1,8.0,50,0.98,0.64,49
easy,11.0,0.02,0.4800000000000001,1.0,0.1,8.0,50,0.99,0.64,46
easy,11.0,0.02,0.4935585071701225,1.1,0.1,8.0,50,0.8,0.58,44
easy,12.0,0.02,0.4935585071701224,1.1,0.1,8.0,50,0.9,0.58,43
easy,11.0,0.02,0.4853864439804641,1.1,0.1,8.0,50,0.95,0.62,50
easy,11.0,0.02,0.4582575694955839,1.1,0.1,8.0,50,0.98,0.7,39
easy,11.0,0.02,0.4664761515876238,1.1,0.1,8.0,50,0.99,0.68,38
easy,11.0,0.02,0.529150262212918,2.0,0.1,8.0,50,0.8,0.98,47
easy,11.0,0.02,0.4983974317750844,2.0,0.1,8.0,50,0.9,0.54,49
easy,11.0,0.02,0.5351635264103863,2.0,0.1,8.0,50,0.95,0.98,50
easy,11.0,0.02,0.4963869458396345,2.0,0.1,8.0,50,0.98,0.56,48
easy,11.0,0.02,0.4963869458396345,2.0,0.1,8.0,50,0.99,0.56,50
easy,11.0,0.02,0.4935585071701224,0.0,0.5,2.0,50,0.8,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.5,2.0,50,0.9,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.5,2.0,50,0.95,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.5,2.0,50,0.98,0.58,49
easy,11.0,0.02,0.4935585071701224,0.0,0.5,2.0,50,0.99,0.58,49
easy,11.0,0.02,0.4999999999999998,0.75,0.5,2.0,50,0.8,0.98,41
easy,11.0,0.02,0.5200000000000002,0.75,0.5,2.0,50,0.9,0.98,49
easy,11.0,0.02,0.4935585071701225,0.75,0.5,2.0,50,0.95,0.58,49
easy,11.0,0.02,0.4800000000000002,0.75,0.5,2.0,50,0.98,0.64,50
easy,11.0,0.02,0.4963869458396345,0.75,0.5,2.0,50,0.99,0.56,50
easy,11.0,0.02,0.5200000000000002,0.98,0.5,2.0,50,0.8,0.98,47
easy,12.0,0.02,0.4386342439892261,0.98,0.5,2.0,50,0.9,0.74,38
easy,11.0,0.02,0.4898979485566355,0.98,0.5,2.0,50,0.95,0.6,49
easy,11.0,0.02,0.4737087712930806,0.98,0.5,2.0,50,0.98,0.66,47
easy,11.0,0.02,0.5381449618829485,0.98,0.5,2.0,50,0.99,0.98,46
easy,11.0,0.02,0.5141984052872979,1.0,0.5,2.0,50,0.8,0.98,47
easy,12.0,0.02,0.4489988864128729,1.0,0.5,2.0,50,0.9,0.72,44
easy,11.0,0.02,0.4800000000000002,1.0,0.5,2.0,50,0.95,0.64,50
easy,11.0,0.02,0.4935585071701224,1.0,0.5,2.0,50,0.98,0.58,48
easy,11.0,0.02,0.5351635264103863,1.0,0.5,2.0,50,0.99,0.98,46
easy,11.0,0.02,0.5200000000000002,1.1,0.5,2.0,50,0.8,0.98,43
easy,12.0,0.02,0.4898979485566355,1.1,0.5,2.0,50,0.9,0.6,48
easy,11.0,0.02,0.4935585071701224,1.1,0.5,2.0,50,0.95,0.58,48
easy,11.0,0.02,0.4737087712930806,1.1,0.5,2.0,50,0.98,0.66,50
easy,11.0,0.02,0.4983974317750844,1.1,0.5,2.0,50,0.99,0.54,48
easy,11.0,0.02,0.4582575694955839,2.0,0.5,2.0,50,0.8,0.7,49
easy,11.0,0.02,0.5,2.0,0.5,2.0,50,0.9,0.5,47
